Question No.,Name,Problem Link,C++ Solution Link,Python Solution Link,Status,Category,Difficulty,Basic Idea,Section,Time Complexity,Space Complexity,Premium,Tags
798,Smallest Rotation with Highest Score,https://leetcode.com/problems/smallest-rotation-with-highest-score/,https://github.com/astromanish/CP/blob/master/final_solution/0798.%20Smallest%20Rotation%20with%20Highest%20Score/0798.cpp,,Not started,Array,Hard,,Array,,,,
269,Alien Dictionary,https://leetcode.com/problems/alien-dictionary/,https://github.com/astromanish/CP/blob/master/final_solution/0269.%20Alien%20Dictionary/0269.cpp,https://github.com/astromanish/CP/blob/master/final_solution/0269.%20Alien%20Dictionary/0269.py,Not started,Graph / Topological Sort,Hard,,Graph,,,,
301,Remove Invalid Parentheses,https://leetcode.com/problems/remove-invalid-parentheses/,https://github.com/astromanish/CP/blob/master/final_solution/0301.%20Remove%20Invalid%20Parentheses/0301.cpp,https://github.com/astromanish/CP/blob/master/final_solution/0301.%20Remove%20Invalid%20Parentheses/0301.py,Not started,Backtracking / DFS / BFS,Hard,,Backtracking,,,,
815,Bus Routes,https://leetcode.com/problems/bus-routes/,https://github.com/astromanish/CP/blob/master/final_solution/0815.%20Bus%20Routes/0815.cpp,https://github.com/astromanish/CP/blob/master/final_solution/0815.%20Bus%20Routes/0815.py,Not started,BFS,Hard,,Breadth-First Search,,,,
683,K Empty Slots,https://leetcode.com/problems/k-empty-slots/,https://github.com/astromanish/CP/blob/master/final_solution/0683.%20K%20Empty%20Slots/0683.cpp,https://github.com/astromanish/CP/blob/master/final_solution/0683.%20K%20Empty%20Slots/0683.py,Not started,Array / Binary Search,Hard,,Array,,,,
340,Longest Substring with At Most K Distinct Characters,https://leetcode.com/problems/longest-substring-with-at-most-k-distinct-characters/,https://github.com/astromanish/CP/blob/master/final_solution/0340.%20Longest%20Substring%20with%20At%20Most%20K%20Distinct%20Characters/0340.cpp,https://github.com/astromanish/CP/blob/master/final_solution/0340.%20Longest%20Substring%20with%20At%20Most%20K%20Distinct%20Characters/0340.py,Not started,Hash Table / String,Hard,,Hash Table,,,,
679,24 Game,https://leetcode.com/problems/24-game/,https://github.com/astromanish/CP/blob/master/final_solution/0679.%2024%20Game/0679.cpp,https://github.com/astromanish/CP/blob/master/final_solution/0679.%2024%20Game/0679.py,Not started,DFS,Hard,,Depth-First Search,,,,
297,Serialize and Deserialize Binary Tree,https://leetcode.com/problems/serialize-and-deserialize-binary-tree/,https://github.com/astromanish/CP/blob/master/final_solution/0297.%20Serialize%20and%20Deserialize%20Binary%20Tree/0297.cpp,https://github.com/astromanish/CP/blob/master/final_solution/0297.%20Serialize%20and%20Deserialize%20Binary%20Tree/0297.py,Not started,Tree / Design,Hard,,Tree,,,,
305,Number of Islands II,https://leetcode.com/problems/number-of-islands-ii/,https://github.com/astromanish/CP/blob/master/final_solution/0305.%20Number%20of%20Islands%20II/0305.cpp,https://github.com/astromanish/CP/blob/master/final_solution/0305.%20Number%20of%20Islands%20II/0305.py,Not started,Union Find,Hard,"Quick union find with weights, O(nlogn) and O(n)",Union Find,,,,
642,Design Search Autocomplete System,https://leetcode.com/problems/design-search-autocomplete-system/,,https://github.com/astromanish/CP/blob/master/final_solution/0642.%20Design%20Search%20Autocomplete%20System/0642.py,Not started,Design / Trie,Hard,,Trie,,,,
158,Read N Characters Given Read4 II - Call multiple times,https://leetcode.com/problems/read-n-characters-given-read4-ii---call-multiple-times/,https://github.com/astromanish/CP/blob/master/final_solution/0158.%20Read%20N%20Characters%20Given%20Read4%20II%20-%20Call%20multiple%20times/0158.cpp,https://github.com/astromanish/CP/blob/master/final_solution/0158.%20Read%20N%20Characters%20Given%20Read4%20II%20-%20Call%20multiple%20times/0158.py,Not started,String,Hard,,String,,,,
354,Russian Doll Envelopes,https://leetcode.com/problems/russian-doll-envelopes/,https://github.com/astromanish/CP/blob/master/final_solution/0354.%20Russian%20Doll%20Envelopes/0354.cpp,https://github.com/astromanish/CP/blob/master/final_solution/0354.%20Russian%20Doll%20Envelopes/0354.py,Not started,Binary Search / Dynamic Programming,Hard,,Binary Search,,,,
224,Basic Calculator,https://leetcode.com/problems/basic-calculator/,https://github.com/astromanish/CP/blob/master/final_solution/0224.%20Basic%20Calculator/0224.cpp,https://github.com/astromanish/CP/blob/master/final_solution/0224.%20Basic%20Calculator/0224.py,Not started,String / Stack,Hard,,String,,,,
689,Maximum Sum of 3 Non-Overlapping Subarrays,https://leetcode.com/problems/maximum-sum-of-3-non-overlapping-subarrays/,https://github.com/astromanish/CP/blob/master/final_solution/0689.%20Maximum%20Sum%20of%203%20Non-Overlapping%20Subarrays/0689.cpp,https://github.com/astromanish/CP/blob/master/final_solution/0689.%20Maximum%20Sum%20of%203%20Non-Overlapping%20Subarrays/0689.py,Not started,Array / Dynamic Programming,Hard,,Array,,,,
317,Shortest Distance from All Buildings,https://leetcode.com/problems/shortest-distance-from-all-buildings/,https://github.com/astromanish/CP/blob/master/final_solution/0317.%20Shortest%20Distance%20from%20All%20Buildings/0317.cpp,https://github.com/astromanish/CP/blob/master/final_solution/0317.%20Shortest%20Distance%20from%20All%20Buildings/0317.py,Not started,BFS,Hard,,Breadth-First Search,,,,
128,Longest Consecutive Sequence,https://leetcode.com/problems/longest-consecutive-sequence/,https://github.com/astromanish/CP/blob/master/final_solution/0128.%20Longest%20Consecutive%20Sequence/0128.cpp,https://github.com/astromanish/CP/blob/master/final_solution/0128.%20Longest%20Consecutive%20Sequence/0128.py,Not started,Array / Unoin Find,Hard,"Set or hash, pop adjacency, O(n) and O(n)",Array,,,,
214,Shortest Palindrome,https://leetcode.com/problems/shortest-palindrome/,https://github.com/astromanish/CP/blob/master/final_solution/0214.%20Shortest%20Palindrome/0214.cpp,https://github.com/astromanish/CP/blob/master/final_solution/0214.%20Shortest%20Palindrome/0214.py,Not started,String,Hard,,String,,,,
489,Robot Room Cleaner,https://leetcode.com/problems/robot-room-cleaner/,https://github.com/astromanish/CP/blob/master/final_solution/0489.%20Robot%20Room%20Cleaner/0489.cpp,,Not started,DFS,Hard,,Depth-First Search,,,,
329,Longest Increasing Path in a Matrix,https://leetcode.com/problems/longest-increasing-path-in-a-matrix/,https://github.com/astromanish/CP/blob/master/final_solution/0329.%20Longest%20Increasing%20Path%20in%20a%20Matrix/0329.cpp,https://github.com/astromanish/CP/blob/master/final_solution/0329.%20Longest%20Increasing%20Path%20in%20a%20Matrix/0329.py,Not started,DFS / Memorization,Hard,,Depth-First Search,,,,
2554,Maximum Number of Integers to Choose From a Range I,https://leetcode.com/problems/maximum-number-of-integers-to-choose-from-a-range-i/,https://github.com/astromanish/CP/blob/master/final_solution/2554.%20Maximum%20Number%20of%20Integers%20to%20Choose%20From%20a%20Range%20I/2554.cpp,https://github.com/astromanish/CP/blob/master/final_solution/2554.%20Maximum%20Number%20of%20Integers%20to%20Choose%20From%20a%20Range%20I/2554.py,Not started,,,,Binary Search,O(b),O(b),,"Binary Search, Greedy, Math, Prefix Sum"
2318,Number of Distinct Roll Sequences,https://leetcode.com/problems/number-of-distinct-roll-sequences/,https://github.com/astromanish/CP/blob/master/final_solution/2318.%20Number%20of%20Distinct%20Roll%20Sequences/2318.cpp,https://github.com/astromanish/CP/blob/master/final_solution/2318.%20Number%20of%20Distinct%20Roll%20Sequences/2318.py,Not started,,,,Dynamic Programming,O(6^3 * n),O(6^2),,DP
2218,Maximum Value of K Coins From Piles,https://leetcode.com/problems/maximum-value-of-k-coins-from-piles/,https://github.com/astromanish/CP/blob/master/final_solution/2218.%20Maximum%20Value%20of%20K%20Coins%20From%20Piles/2218.cpp,https://github.com/astromanish/CP/blob/master/final_solution/2218.%20Maximum%20Value%20of%20K%20Coins%20From%20Piles/2218.py,Not started,,,,Dynamic Programming,"O(min(n * k^2, m * k)))",O(k),,DP
783,Minimum Distance Between BST Nodes,https://leetcode.com/problems/minimum-distance-between-bst-nodes/,https://github.com/astromanish/CP/blob/master/final_solution/0783.%20Minimum%20Distance%20Between%20BST%20Nodes/0783.cpp,,Not started,Tree,,,Tree,,,,
2516,Take K of Each Character From Left and Right,https://leetcode.com/problems/take-k-of-each-character-from-left-and-right/,https://github.com/astromanish/CP/blob/master/final_solution/2516.%20Take%20K%20of%20Each%20Character%20From%20Left%20and%20Right/2516.cpp,https://github.com/astromanish/CP/blob/master/final_solution/2516.%20Take%20K%20of%20Each%20Character%20From%20Left%20and%20Right/2516.py,Not started,,,,Two Pointers,O(n),O(1),,"Sliding Window, Two Pointers"
2302,Count Subarrays With Score Less Than K,https://leetcode.com/problems/count-subarrays-with-score-less-than-k/,https://github.com/astromanish/CP/blob/master/final_solution/2302.%20Count%20Subarrays%20With%20Score%20Less%20Than%20K/2302.cpp,https://github.com/astromanish/CP/blob/master/final_solution/2302.%20Count%20Subarrays%20With%20Score%20Less%20Than%20K/2302.py,Not started,,,,Two Pointers,O(n),O(1),,"Sliding Window, Two Pointers"
2134,Minimum Swaps to Group All 1's Together II,https://leetcode.com/problems/minimum-swaps-to-group-all-1's-together-ii/,https://github.com/astromanish/CP/blob/master/final_solution/2134.%20Minimum%20Swaps%20to%20Group%20All%201%27s%20Together%20II/2134.cpp,https://github.com/astromanish/CP/blob/master/final_solution/2134.%20Minimum%20Swaps%20to%20Group%20All%201%27s%20Together%20II/2134.py,Not started,,,,Two Pointers,O(n),O(1),,Sliding Window
2490,Circular Sentence,https://leetcode.com/problems/circular-sentence/,https://github.com/astromanish/CP/blob/master/final_solution/2490.%20Circular%20Sentence/2490.cpp,https://github.com/astromanish/CP/blob/master/final_solution/2490.%20Circular%20Sentence/2490.py,Not started,,,,String,O(n),O(1),,String
2141,Maximum Running Time of N Computers,https://leetcode.com/problems/maximum-running-time-of-n-computers/,https://github.com/astromanish/CP/blob/master/final_solution/2141.%20Maximum%20Running%20Time%20of%20N%20Computers/2141.cpp,https://github.com/astromanish/CP/blob/master/final_solution/2141.%20Maximum%20Running%20Time%20of%20N%20Computers/2141.py,Not started,,,,Greedy,O(nlogm),O(1),,"Binary Search, Greedy"
2454,Next Greater Element IV,https://leetcode.com/problems/next-greater-element-iv/,https://github.com/astromanish/CP/blob/master/final_solution/2454.%20Next%20Greater%20Element%20IV/2454.cpp,https://github.com/astromanish/CP/blob/master/final_solution/2454.%20Next%20Greater%20Element%20IV/2454.py,Not started,,,,Stack,O(n),O(n),,Mono Stack
2267,Check if There Is a Valid Parentheses String Path,https://leetcode.com/problems/check-if-there-is-a-valid-parentheses-string-path/,https://github.com/astromanish/CP/blob/master/final_solution/2267.%20Check%20if%20There%20Is%20a%20Valid%20Parentheses%20String%20Path/2267.cpp,https://github.com/astromanish/CP/blob/master/final_solution/2267.%20Check%20if%20There%20Is%20a%20Valid%20Parentheses%20String%20Path/2267.py,Not started,,,,Dynamic Programming,O(m * n * (m + n) / 32),O(n * (m + n) / 32),,"Bitsets, DP"
2025,Maximum Number of Ways to Partition an Array,https://leetcode.com/problems/maximum-number-of-ways-to-partition-an-array/,https://github.com/astromanish/CP/blob/master/final_solution/2025.%20Maximum%20Number%20of%20Ways%20to%20Partition%20an%20Array/2025.cpp,https://github.com/astromanish/CP/blob/master/final_solution/2025.%20Maximum%20Number%20of%20Ways%20to%20Partition%20an%20Array/2025.py,Not started,,,,Hash Table,O(n),O(n),,Prefix Sum
2090,K Radius Subarray Averages,https://leetcode.com/problems/k-radius-subarray-averages/,https://github.com/astromanish/CP/blob/master/final_solution/2090.%20K%20Radius%20Subarray%20Averages/2090.cpp,https://github.com/astromanish/CP/blob/master/final_solution/2090.%20K%20Radius%20Subarray%20Averages/2090.py,Not started,,,,Two Pointers,O(n),O(1),,Sliding Window
2717,Semi-Ordered Permutation,https://leetcode.com/problems/semi-ordered-permutation/,https://github.com/astromanish/CP/blob/master/final_solution/2717.%20Semi-Ordered%20Permutation/2717.cpp,https://github.com/astromanish/CP/blob/master/final_solution/2717.%20Semi-Ordered%20Permutation/2717.py,Not started,,,,Array,O(n),O(1),,Array
2359,Find Closest Node to Given Two Nodes,https://leetcode.com/problems/find-closest-node-to-given-two-nodes/,https://github.com/astromanish/CP/blob/master/final_solution/2359.%20Find%20Closest%20Node%20to%20Given%20Two%20Nodes/2359.cpp,https://github.com/astromanish/CP/blob/master/final_solution/2359.%20Find%20Closest%20Node%20to%20Given%20Two%20Nodes/2359.py,Not started,,,,Graph,O(n),O(n),,"DFS, Graph, Hash Table"
2370,Longest Ideal Subsequence,https://leetcode.com/problems/longest-ideal-subsequence/,https://github.com/astromanish/CP/blob/master/final_solution/2370.%20Longest%20Ideal%20Subsequence/2370.cpp,https://github.com/astromanish/CP/blob/master/final_solution/2370.%20Longest%20Ideal%20Subsequence/2370.py,Not started,,,,Dynamic Programming,O(n),O(1),,DP
2482,Difference Between Ones and Zeros in Row and Column,https://leetcode.com/problems/difference-between-ones-and-zeros-in-row-and-column/,https://github.com/astromanish/CP/blob/master/final_solution/2482.%20Difference%20Between%20Ones%20and%20Zeros%20in%20Row%20and%20Column/2482.cpp,https://github.com/astromanish/CP/blob/master/final_solution/2482.%20Difference%20Between%20Ones%20and%20Zeros%20in%20Row%20and%20Column/2482.py,Not started,,,,Array,O(m * n),O(m + n),,Array
2386,Find the K-Sum of an Array,https://leetcode.com/problems/find-the-k-sum-of-an-array/,https://github.com/astromanish/CP/blob/master/final_solution/2386.%20Find%20the%20K-Sum%20of%20an%20Array/2386.cpp,https://github.com/astromanish/CP/blob/master/final_solution/2386.%20Find%20the%20K-Sum%20of%20an%20Array/2386.py,Not started,,,,Binary Heap,O(nlogn + klogk),O(n + k),,"BFS, Heap"
2502,Design Memory Allocator,https://leetcode.com/problems/design-memory-allocator/,https://github.com/astromanish/CP/blob/master/final_solution/2502.%20Design%20Memory%20Allocator/2502.cpp,https://github.com/astromanish/CP/blob/master/final_solution/2502.%20Design%20Memory%20Allocator/2502.py,Not started,,,,Design,ctor: O(1)<br>allocate: O(logn)<br>free: O(logn),O(n),,Sorted List
2203,Minimum Weighted Subgraph With the Required Paths,https://leetcode.com/problems/minimum-weighted-subgraph-with-the-required-paths/,https://github.com/astromanish/CP/blob/master/final_solution/2203.%20Minimum%20Weighted%20Subgraph%20With%20the%20Required%20Paths/2203.cpp,https://github.com/astromanish/CP/blob/master/final_solution/2203.%20Minimum%20Weighted%20Subgraph%20With%20the%20Required%20Paths/2203.py,Not started,,,,Graph,O(\,E\,,)_
2652,Sum Multiples,https://leetcode.com/problems/sum-multiples/,https://github.com/astromanish/CP/blob/master/final_solution/2652.%20Sum%20Multiples/2652.cpp,https://github.com/astromanish/CP/blob/master/final_solution/2652.%20Sum%20Multiples/2652.py,Not started,,,,Mathematics,O(1),O(1),,"Math, Principle of Inclusion and Exclusion"
2654,Minimum Number of Operations to Make All Array Elements Equal to 1,https://leetcode.com/problems/minimum-number-of-operations-to-make-all-array-elements-equal-to-1/,https://github.com/astromanish/CP/blob/master/final_solution/2654.%20Minimum%20Number%20of%20Operations%20to%20Make%20All%20Array%20Elements%20Equal%20to%201/2654.cpp,https://github.com/astromanish/CP/blob/master/final_solution/2654.%20Minimum%20Number%20of%20Operations%20to%20Make%20All%20Array%20Elements%20Equal%20to%201/2654.py,Not started,,,,Constructive Algorithms,O(n^2),O(1),,"Constructive Algorithms, Math, Number Theory"
2245,Maximum Trailing Zeros in a Cornered Path,https://leetcode.com/problems/maximum-trailing-zeros-in-a-cornered-path/,https://github.com/astromanish/CP/blob/master/final_solution/2245.%20Maximum%20Trailing%20Zeros%20in%20a%20Cornered%20Path/2245.cpp,https://github.com/astromanish/CP/blob/master/final_solution/2245.%20Maximum%20Trailing%20Zeros%20in%20a%20Cornered%20Path/2245.py,Not started,,,,Array,O(m * n),O(m * n),,Prefix Sum
2432,The Employee That Worked on the Longest Task,https://leetcode.com/problems/the-employee-that-worked-on-the-longest-task/,https://github.com/astromanish/CP/blob/master/final_solution/2432.%20The%20Employee%20That%20Worked%20on%20the%20Longest%20Task/2432.cpp,https://github.com/astromanish/CP/blob/master/final_solution/2432.%20The%20Employee%20That%20Worked%20on%20the%20Longest%20Task/2432.py,Not started,,,,Array,O(l),O(1),,Array
2582,Pass the Pillow,https://leetcode.com/problems/pass-the-pillow/,https://github.com/astromanish/CP/blob/master/final_solution/2582.%20Pass%20the%20Pillow/2582.cpp,https://github.com/astromanish/CP/blob/master/final_solution/2582.%20Pass%20the%20Pillow/2582.py,Not started,,,,Mathematics,O(1),O(1),,Math
676,Implement Magic Dictionary,https://leetcode.com/problems/implement-magic-dictionary/,https://github.com/astromanish/CP/blob/master/final_solution/0676.%20Implement%20Magic%20Dictionary/0676.cpp,https://github.com/astromanish/CP/blob/master/final_solution/0676.%20Implement%20Magic%20Dictionary/0676.py,Not started,Hash Table / Trie,,,Hash Table,,,,
648,Replace Words,https://leetcode.com/problems/replace-words/,https://github.com/astromanish/CP/blob/master/final_solution/0648.%20Replace%20Words/0648.cpp,https://github.com/astromanish/CP/blob/master/final_solution/0648.%20Replace%20Words/0648.py,Not started,Hash Table / Trie,,,Hash Table,,,,
2750,Ways to Split Array Into Good Subarrays,https://leetcode.com/problems/ways-to-split-array-into-good-subarrays/,https://github.com/astromanish/CP/blob/master/final_solution/2750.%20Ways%20to%20Split%20Array%20Into%20Good%20Subarrays/2750.cpp,https://github.com/astromanish/CP/blob/master/final_solution/2750.%20Ways%20to%20Split%20Array%20Into%20Good%20Subarrays/2750.py,Not started,,,,Mathematics,O(n),O(1),,Combinatorics
2483,Minimum Penalty for a Shop,https://leetcode.com/problems/minimum-penalty-for-a-shop/,https://github.com/astromanish/CP/blob/master/final_solution/2483.%20Minimum%20Penalty%20for%20a%20Shop/2483.cpp,https://github.com/astromanish/CP/blob/master/final_solution/2483.%20Minimum%20Penalty%20for%20a%20Shop/2483.py,Not started,,,,Greedy,O(n),O(1),,Greedy
2029,Stone Game IX,https://leetcode.com/problems/stone-game-ix/,https://github.com/astromanish/CP/blob/master/final_solution/2029.%20Stone%20Game%20IX/2029.cpp,https://github.com/astromanish/CP/blob/master/final_solution/2029.%20Stone%20Game%20IX/2029.py,Not started,,,,Mathematics,O(n),O(1),,
2569,Handling Sum Queries After Update,https://leetcode.com/problems/handling-sum-queries-after-update/,https://github.com/astromanish/CP/blob/master/final_solution/2569.%20Handling%20Sum%20Queries%20After%20Update/2569.cpp,,Not started,,,,Array,O(nlogn + m + qlogn),O(n),,Segment Tree
2463,Minimum Total Distance Traveled,https://leetcode.com/problems/minimum-total-distance-traveled/,https://github.com/astromanish/CP/blob/master/final_solution/2463.%20Minimum%20Total%20Distance%20Traveled/2463.cpp,https://github.com/astromanish/CP/blob/master/final_solution/2463.%20Minimum%20Total%20Distance%20Traveled/2463.py,Not started,,,,Dynamic Programming,O(mlogm + nlogn + m * n),O(n),,"DP, Mono Deque, Prefix Sum, Sort"
2236,Root Equals Sum of Children,https://leetcode.com/problems/root-equals-sum-of-children/,https://github.com/astromanish/CP/blob/master/final_solution/2236.%20Root%20Equals%20Sum%20of%20Children/2236.cpp,https://github.com/astromanish/CP/blob/master/final_solution/2236.%20Root%20Equals%20Sum%20of%20Children/2236.py,Not started,,,,Tree,O(1),O(1),,Tree
2551,Put Marbles in Bags,https://leetcode.com/problems/put-marbles-in-bags/,https://github.com/astromanish/CP/blob/master/final_solution/2551.%20Put%20Marbles%20in%20Bags/2551.cpp,https://github.com/astromanish/CP/blob/master/final_solution/2551.%20Put%20Marbles%20in%20Bags/2551.py,Not started,,,,Greedy,O(n) on average,O(1),,"Greedy, Quick Select"
2201,Count Artifacts That Can Be Extracted,https://leetcode.com/problems/count-artifacts-that-can-be-extracted/,https://github.com/astromanish/CP/blob/master/final_solution/2201.%20Count%20Artifacts%20That%20Can%20Be%20Extracted/2201.cpp,https://github.com/astromanish/CP/blob/master/final_solution/2201.%20Count%20Artifacts%20That%20Can%20Be%20Extracted/2201.py,Not started,,,,Hash Table,O(a + d),O(d),,Hash Table
